"customer_id","staff_id","amount","preformance_rank"
446,1,"5.99","1"
446,1,"6.99","1"
446,1,"0.99","1"
446,1,"3.99","1"
446,1,"1.99","1"
446,1,"2.99","1"
446,1,"4.99","1"
446,1,"0.99","1"
446,1,"3.99","1"
446,1,"4.99","1"
129,1,"2.99","1"
129,1,"4.99","1"
129,1,"4.99","1"
129,1,"0.99","1"
129,1,"0.99","1"
129,1,"4.99","1"
129,1,"3.99","1"
129,1,"0.99","1"
128,1,"8.99","1"
128,1,"2.99","1"
128,1,"0.99","1"
128,1,"2.99","1"
128,1,"3.99","1"
128,1,"8.99","1"
128,1,"0.99","1"
128,1,"0.99","1"
447,1,"6.99","1"
447,1,"4.99","1"
447,1,"6.99","1"
447,1,"1.99","1"
447,1,"2.99","1"
447,1,"4.99","1"
447,1,"0.99","1"
447,1,"2.99","1"
447,1,"0.99","1"
447,1,"4.99","1"
447,1,"5.99","1"
447,1,"4.99","1"
447,1,"2.99","1"
447,1,"8.99","1"
128,1,"2.99","1"
128,1,"3.99","1"
128,1,"5.99","1"
128,1,"4.99","1"
127,1,"4.99","1"
127,1,"10.99","1"
127,1,"7.99","1"
127,1,"4.99","1"
127,1,"2.99","1"
127,1,"5.99","1"
127,1,"0.99","1"
127,1,"2.99","1"
127,1,"2.99","1"
448,1,"5.99","1"
448,1,"2.99","1"
448,1,"4.99","1"
448,1,"0.00","1"
448,1,"10.99","1"
448,1,"3.99","1"
448,1,"3.99","1"
448,1,"9.99","1"
448,1,"1.99","1"
448,1,"2.99","1"
448,1,"2.99","1"
127,1,"6.99","1"
127,1,"5.99","1"
126,1,"7.99","1"
126,1,"0.99","1"
126,1,"3.99","1"
126,1,"9.99","1"
126,1,"2.99","1"
126,1,"2.99","1"
126,1,"0.99","1"
126,1,"0.99","1"
126,1,"0.99","1"
126,1,"0.99","1"
126,1,"7.99","1"
126,1,"4.99","1"
126,1,"6.99","1"
125,1,"4.99","1"
449,1,"2.99","1"
449,1,"0.99","1"
449,1,"8.99","1"
449,1,"4.99","1"
449,1,"6.99","1"
449,1,"4.99","1"
449,1,"0.99","1"
5,1,"8.99","1"
5,1,"3.99","1"
5,1,"0.99","1"
5,1,"3.99","1"
4,1,"3.99","1"
1,1,"0.99","1"
595,1,"4.99","1"
595,1,"0.99","1"
595,1,"4.99","1"
595,1,"2.99","1"
450,1,"0.99","1"
450,1,"3.99","1"
450,1,"4.99","1"
450,1,"4.99","1"
450,1,"2.99","1"
450,1,"4.99","1"
450,1,"4.99","1"
450,1,"3.99","1"
450,1,"7.99","1"
450,1,"4.99","1"
450,1,"4.99","1"
450,1,"0.99","1"
450,1,"0.99","1"
450,1,"0.99","1"
450,1,"0.99","1"
125,1,"4.99","1"
125,1,"0.99","1"
125,1,"4.99","1"
125,1,"4.99","1"
125,1,"2.99","1"
125,1,"2.99","1"
125,1,"2.99","1"
125,1,"4.99","1"
125,1,"9.99","1"
125,1,"2.99","1"
451,1,"8.99","1"
451,1,"3.99","1"
451,1,"1.99","1"
451,1,"6.99","1"
451,1,"0.99","1"
451,1,"0.99","1"
451,1,"4.99","1"
451,1,"2.99","1"
451,1,"2.99","1"
451,1,"4.99","1"
451,1,"2.99","1"
451,1,"2.99","1"
451,1,"2.99","1"
451,1,"6.99","1"
451,1,"3.99","1"
451,1,"2.99","1"
125,1,"3.99","1"
125,1,"7.99","1"
125,1,"4.99","1"
125,1,"2.99","1"
125,1,"4.99","1"
125,1,"0.99","1"
125,1,"2.99","1"
125,1,"4.99","1"
125,1,"4.99","1"
452,1,"0.99","1"
452,1,"2.99","1"
452,1,"1.99","1"
452,1,"4.99","1"
452,1,"4.99","1"
452,1,"0.99","1"
452,1,"5.99","1"
452,1,"0.99","1"
452,1,"3.99","1"
452,1,"0.99","1"
452,1,"4.99","1"
452,1,"0.99","1"
452,1,"1.99","1"
452,1,"0.99","1"
452,1,"3.99","1"
452,1,"3.99","1"
452,1,"0.99","1"
124,1,"3.99","1"
124,1,"6.99","1"
124,1,"2.99","1"
124,1,"4.99","1"
124,1,"2.99","1"
124,1,"7.99","1"
123,1,"2.99","1"
123,1,"2.99","1"
123,1,"8.99","1"
453,1,"0.99","1"
453,1,"7.99","1"
453,1,"0.99","1"
453,1,"4.99","1"
453,1,"2.99","1"
453,1,"4.99","1"
453,1,"7.99","1"
453,1,"4.99","1"
453,1,"2.99","1"
453,1,"4.99","1"
453,1,"4.99","1"
123,1,"2.99","1"
123,1,"4.99","1"
123,1,"5.99","1"
123,1,"2.99","1"
123,1,"3.99","1"
123,1,"0.99","1"
123,1,"2.99","1"
123,1,"1.99","1"
123,1,"3.99","1"
122,1,"5.99","1"
122,1,"2.99","1"
122,1,"2.99","1"
454,1,"7.99","1"
454,1,"9.99","1"
454,1,"6.99","1"
454,1,"0.99","1"
454,1,"4.99","1"
454,1,"2.99","1"
454,1,"2.99","1"
454,1,"4.99","1"
454,1,"1.99","1"
454,1,"3.99","1"
454,1,"0.99","1"
454,1,"0.99","1"
454,1,"3.99","1"
122,1,"0.99","1"
122,1,"4.99","1"
122,1,"7.99","1"
122,1,"2.99","1"
122,1,"1.99","1"
122,1,"2.99","1"
122,1,"4.99","1"
122,1,"4.99","1"
122,1,"0.99","1"
122,1,"0.99","1"
122,1,"0.99","1"
121,1,"0.99","1"
121,1,"4.99","1"
121,1,"2.99","1"
121,1,"7.99","1"
121,1,"2.99","1"
121,1,"5.99","1"
121,1,"0.99","1"
121,1,"6.99","1"
455,1,"6.99","1"
455,1,"4.99","1"
455,1,"2.99","1"
455,1,"2.99","1"
455,1,"4.99","1"
455,1,"1.99","1"
455,1,"2.99","1"
455,1,"0.99","1"
455,1,"8.99","1"
455,1,"4.99","1"
455,1,"1.99","1"
455,1,"2.99","1"
121,1,"2.99","1"
121,1,"1.99","1"
120,1,"2.99","1"
120,1,"2.99","1"
120,1,"3.99","1"
120,1,"4.99","1"
120,1,"5.99","1"
120,1,"4.99","1"
120,1,"4.99","1"
120,1,"6.99","1"
456,1,"3.99","1"
456,1,"7.99","1"
456,1,"3.99","1"
456,1,"2.99","1"
456,1,"0.99","1"
456,1,"4.99","1"
456,1,"0.99","1"
456,1,"2.99","1"
456,1,"2.99","1"
456,1,"4.99","1"
456,1,"8.99","1"
456,1,"4.99","1"
456,1,"4.99","1"
456,1,"2.99","1"
456,1,"4.99","1"
120,1,"4.99","1"
120,1,"3.99","1"
120,1,"4.99","1"
120,1,"4.99","1"
120,1,"9.99","1"
120,1,"1.99","1"
119,1,"7.99","1"
119,1,"2.99","1"
119,1,"4.99","1"
457,1,"2.99","1"
457,1,"0.99","1"
457,1,"3.98","1"
457,1,"4.99","1"
457,1,"7.99","1"
457,1,"0.99","1"
457,1,"2.99","1"
457,1,"2.99","1"
457,1,"1.99","1"
457,1,"4.99","1"
457,1,"4.99","1"
457,1,"0.99","1"
457,1,"7.99","1"
457,1,"6.99","1"
457,1,"3.99","1"
457,1,"0.99","1"
457,1,"3.99","1"
119,1,"5.99","1"
119,1,"4.99","1"
119,1,"3.99","1"
119,1,"5.99","1"
119,1,"0.99","1"
119,1,"7.99","1"
119,1,"5.99","1"
119,1,"4.99","1"
119,1,"0.99","1"
119,1,"4.99","1"
458,1,"0.99","1"
458,1,"1.99","1"
458,1,"5.99","1"
458,1,"4.99","1"
458,1,"0.99","1"
458,1,"2.99","1"
459,1,"3.99","1"
459,1,"6.99","1"
459,1,"5.99","1"
459,1,"2.99","1"
459,1,"3.99","1"
459,1,"4.99","1"
459,1,"7.99","1"
459,1,"0.99","1"
459,1,"9.99","1"
459,1,"6.99","1"
459,1,"5.99","1"
459,1,"4.99","1"
459,1,"6.99","1"
459,1,"0.99","1"
459,1,"2.99","1"
459,1,"7.99","1"
459,1,"2.99","1"
459,1,"0.99","1"
459,1,"6.99","1"
459,1,"6.99","1"
459,1,"0.99","1"
459,1,"4.99","1"
118,1,"0.99","1"
118,1,"0.99","1"
118,1,"2.99","1"
118,1,"4.99","1"
118,1,"1.99","1"
118,1,"4.99","1"
118,1,"3.99","1"
118,1,"2.99","1"
118,1,"1.99","1"
118,1,"0.99","1"
118,1,"4.99","1"
117,1,"4.99","1"
117,1,"2.99","1"
117,1,"2.99","1"
117,1,"6.99","1"
460,1,"3.99","1"
460,1,"7.99","1"
460,1,"3.99","1"
460,1,"5.99","1"
460,1,"4.99","1"
460,1,"0.99","1"
460,1,"6.99","1"
460,1,"1.99","1"
460,1,"3.99","1"
460,1,"5.99","1"
117,1,"4.99","1"
117,1,"0.99","1"
117,1,"2.99","1"
117,1,"2.99","1"
117,1,"6.99","1"
117,1,"9.99","1"
117,1,"2.99","1"
117,1,"0.99","1"
116,1,"2.99","1"
116,1,"6.99","1"
116,1,"0.99","1"
461,1,"2.99","1"
461,1,"0.99","1"
461,1,"2.99","1"
461,1,"0.99","1"
461,1,"6.99","1"
461,1,"2.99","1"
461,1,"4.99","1"
461,1,"4.99","1"
461,1,"2.99","1"
461,1,"2.99","1"
116,1,"0.99","1"
116,1,"1.99","1"
116,1,"0.99","1"
116,1,"0.99","1"
116,1,"3.99","1"
116,1,"4.99","1"
116,1,"3.99","1"
116,1,"4.99","1"
115,1,"0.99","1"
115,1,"5.99","1"
115,1,"6.99","1"
115,1,"4.99","1"
115,1,"2.99","1"
115,1,"4.99","1"
115,1,"0.99","1"
115,1,"6.99","1"
115,1,"1.99","1"
462,1,"0.99","1"
462,1,"3.99","1"
462,1,"2.99","1"
462,1,"4.99","1"
462,1,"8.99","1"
462,1,"2.99","1"
462,1,"2.99","1"
462,1,"4.99","1"
462,1,"8.99","1"
462,1,"6.99","1"
462,1,"6.99","1"
462,1,"7.99","1"
462,1,"0.99","1"
462,1,"4.99","1"
462,1,"4.99","1"
462,1,"4.99","1"
462,1,"4.99","1"
462,1,"7.99","1"
462,1,"2.99","1"
462,1,"0.99","1"
462,1,"0.99","1"
115,1,"4.99","1"
115,1,"2.99","1"
115,1,"6.99","1"
114,1,"4.99","1"
114,1,"2.99","1"
114,1,"2.99","1"
114,1,"4.99","1"
114,1,"10.99","1"
114,1,"4.99","1"
114,1,"0.99","1"
463,1,"2.99","1"
463,1,"0.99","1"
463,1,"2.99","1"
463,1,"3.99","1"
463,1,"0.99","1"
463,1,"2.99","1"
463,1,"2.99","1"
463,1,"0.99","1"
463,1,"0.99","1"
463,1,"6.99","1"
463,1,"4.99","1"
463,1,"2.99","1"
463,1,"2.99","1"
463,1,"2.99","1"
463,1,"2.99","1"
114,1,"2.99","1"
114,1,"6.99","1"
114,1,"2.99","1"
114,1,"0.99","1"
114,1,"4.99","1"
114,1,"0.99","1"
114,1,"2.99","1"
114,1,"0.99","1"
114,1,"4.99","1"
464,1,"4.99","1"
464,1,"5.99","1"
464,1,"5.99","1"
464,1,"4.99","1"
464,1,"6.99","1"
464,1,"2.99","1"
464,1,"8.99","1"
464,1,"4.99","1"
114,1,"2.99","1"
113,1,"2.99","1"
113,1,"0.99","1"
113,1,"2.99","1"
113,1,"8.99","1"
113,1,"2.99","1"
465,1,"2.99","1"
465,1,"3.99","1"
465,1,"0.99","1"
465,1,"8.99","1"
465,1,"4.99","1"
465,1,"2.99","1"
465,1,"3.99","1"
465,1,"4.99","1"
465,1,"4.99","1"
465,1,"4.99","1"
113,1,"2.99","1"
113,1,"1.99","1"
113,1,"5.99","1"
113,1,"5.99","1"
113,1,"0.99","1"
113,1,"6.99","1"
466,1,"7.99","1"
466,1,"3.99","1"
466,1,"3.99","1"
466,1,"7.99","1"
466,1,"4.99","1"
466,1,"5.99","1"
466,1,"2.99","1"
466,1,"4.99","1"
466,1,"4.99","1"
466,1,"4.99","1"
466,1,"6.99","1"
466,1,"2.99","1"
113,1,"5.99","1"
113,1,"0.99","1"
112,1,"0.99","1"
112,1,"8.99","1"
112,1,"2.99","1"
112,1,"4.99","1"
112,1,"5.99","1"
112,1,"4.99","1"
112,1,"2.99","1"
112,1,"2.99","1"
467,1,"0.99","1"
467,1,"7.99","1"
467,1,"2.99","1"
467,1,"4.99","1"
467,1,"8.99","1"
467,1,"6.99","1"
467,1,"4.99","1"
467,1,"2.99","1"
467,1,"9.99","1"
467,1,"2.99","1"
467,1,"2.99","1"
467,1,"4.99","1"
467,1,"3.99","1"
467,1,"0.99","1"
467,1,"0.99","1"
112,1,"4.99","1"
112,1,"7.99","1"
112,1,"2.99","1"
112,1,"4.99","1"
112,1,"0.99","1"
468,1,"2.99","1"
468,1,"1.99","1"
468,1,"9.99","1"
468,1,"2.99","1"
468,1,"9.99","1"
468,1,"0.99","1"
468,1,"6.99","1"
468,1,"0.99","1"
468,1,"0.99","1"
468,1,"4.99","1"
468,1,"0.99","1"
468,1,"2.99","1"
468,1,"5.99","1"
468,1,"0.99","1"
468,1,"2.99","1"
468,1,"2.99","1"
468,1,"8.99","1"
111,1,"2.99","1"
111,1,"3.99","1"
111,1,"6.99","1"
111,1,"0.99","1"
111,1,"4.99","1"
111,1,"4.99","1"
469,1,"2.99","1"
469,1,"9.99","1"
469,1,"10.99","1"
469,1,"0.99","1"
469,1,"3.99","1"
469,1,"4.99","1"
469,1,"3.99","1"
469,1,"4.99","1"
469,1,"2.99","1"
469,1,"2.99","1"
469,1,"9.99","1"
469,1,"4.99","1"
469,1,"2.99","1"
469,1,"4.99","1"
469,1,"6.99","1"
469,1,"4.99","1"
469,1,"2.99","1"
469,1,"4.99","1"
469,1,"4.99","1"
110,1,"2.99","1"
110,1,"4.99","1"
110,1,"4.99","1"
110,1,"7.99","1"
110,1,"2.99","1"
110,1,"2.99","1"
110,1,"0.99","1"
470,1,"5.99","1"
470,1,"6.99","1"
470,1,"5.99","1"
470,1,"4.99","1"
470,1,"3.99","1"
470,1,"2.99","1"
470,1,"0.99","1"
470,1,"4.99","1"
470,1,"0.99","1"
470,1,"0.99","1"
470,1,"10.99","1"
470,1,"4.99","1"
470,1,"4.99","1"
470,1,"4.99","1"
470,1,"5.99","1"
470,1,"10.99","1"
470,1,"4.99","1"
470,1,"2.99","1"
109,1,"4.99","1"
109,1,"2.99","1"
109,1,"3.99","1"
109,1,"3.99","1"
109,1,"0.99","1"
109,1,"2.99","1"
108,1,"4.99","1"
108,1,"0.99","1"
108,1,"0.99","1"
471,1,"5.99","1"
471,1,"1.99","1"
471,1,"2.99","1"
471,1,"0.99","1"
471,1,"8.99","1"
471,1,"0.99","1"
471,1,"2.99","1"
471,1,"0.99","1"
471,1,"4.99","1"
471,1,"5.99","1"
471,1,"2.99","1"
471,1,"4.99","1"
471,1,"5.99","1"
471,1,"7.99","1"
471,1,"4.99","1"
108,1,"4.99","1"
108,1,"1.99","1"
108,1,"0.99","1"
108,1,"4.99","1"
108,1,"5.99","1"
108,1,"2.99","1"
108,1,"8.99","1"
108,1,"2.99","1"
108,1,"2.99","1"
108,1,"2.99","1"
108,1,"5.99","1"
472,1,"4.99","1"
472,1,"4.99","1"
472,1,"5.99","1"
472,1,"6.99","1"
472,1,"0.99","1"
472,1,"6.99","1"
472,1,"3.99","1"
472,1,"4.99","1"
472,1,"2.99","1"
472,1,"0.99","1"
472,1,"0.99","1"
472,1,"4.99","1"
472,1,"6.99","1"
472,1,"5.99","1"
107,1,"0.00","1"
107,1,"5.99","1"
107,1,"2.99","1"
107,1,"1.98","1"
107,1,"4.99","1"
107,1,"7.99","1"
107,1,"4.99","1"
107,1,"3.99","1"
107,1,"6.99","1"
107,1,"4.99","1"
107,1,"3.99","1"
106,1,"2.99","1"
473,1,"2.99","1"
473,1,"4.99","1"
473,1,"2.99","1"
473,1,"0.99","1"
473,1,"0.99","1"
473,1,"4.99","1"
473,1,"0.99","1"
473,1,"0.99","1"
473,1,"4.99","1"
473,1,"2.99","1"
473,1,"2.99","1"
473,1,"4.99","1"
106,1,"6.99","1"
106,1,"3.99","1"
106,1,"4.99","1"
106,1,"4.99","1"
106,1,"7.99","1"
106,1,"3.99","1"
106,1,"4.99","1"
106,1,"2.99","1"
106,1,"0.99","1"
106,1,"4.99","1"
106,1,"4.99","1"
106,1,"8.99","1"
474,1,"6.99","1"
474,1,"0.99","1"
474,1,"2.99","1"
474,1,"2.99","1"
474,1,"2.99","1"
474,1,"4.99","1"
474,1,"0.99","1"
474,1,"4.99","1"
474,1,"0.99","1"
474,1,"0.99","1"
474,1,"8.99","1"
474,1,"0.99","1"
474,1,"2.99","1"
474,1,"2.99","1"
474,1,"7.99","1"
105,1,"4.99","1"
475,1,"2.99","1"
475,1,"2.99","1"
475,1,"3.99","1"
475,1,"5.99","1"
475,1,"4.99","1"
475,1,"4.99","1"
475,1,"1.99","1"
475,1,"6.99","1"
475,1,"4.99","1"
475,1,"0.99","1"
475,1,"4.99","1"
475,1,"7.99","1"
475,1,"1.99","1"
475,1,"7.99","1"
475,1,"0.99","1"
105,1,"2.99","1"
105,1,"2.99","1"
105,1,"0.99","1"
105,1,"4.99","1"
105,1,"6.99","1"
104,1,"1.99","1"
104,1,"0.99","1"
476,1,"5.99","1"
476,1,"0.99","1"
476,1,"3.99","1"
476,1,"0.99","1"
476,1,"4.99","1"
476,1,"9.99","1"
476,1,"6.99","1"
476,1,"4.99","1"
476,1,"0.99","1"
476,1,"0.99","1"
476,1,"2.99","1"
476,1,"0.99","1"
104,1,"2.99","1"
104,1,"2.99","1"
104,1,"0.99","1"
104,1,"3.99","1"
104,1,"3.99","1"
104,1,"1.99","1"
104,1,"3.99","1"
104,1,"1.99","1"
477,1,"2.99","1"
477,1,"4.99","1"
477,1,"0.99","1"
477,1,"2.99","1"
477,1,"6.99","1"
477,1,"10.99","1"
477,1,"2.99","1"
477,1,"6.99","1"
477,1,"5.99","1"
104,1,"4.99","1"
104,1,"3.99","1"
104,1,"7.99","1"
103,1,"5.99","1"
103,1,"5.99","1"
103,1,"3.99","1"
103,1,"0.99","1"
103,1,"1.99","1"
103,1,"2.99","1"
103,1,"0.99","1"
103,1,"4.99","1"
103,1,"4.99","1"
478,1,"4.99","1"
478,1,"4.99","1"
478,1,"4.99","1"
478,1,"2.99","1"
478,1,"4.99","1"
478,1,"2.99","1"
478,1,"4.99","1"
478,1,"0.99","1"
478,1,"6.99","1"
103,1,"0.99","1"
103,1,"5.99","1"
103,1,"0.99","1"
103,1,"0.99","1"
103,1,"0.99","1"
102,1,"6.99","1"
102,1,"5.99","1"
102,1,"4.99","1"
102,1,"2.99","1"
102,1,"0.99","1"
479,1,"2.99","1"
479,1,"0.99","1"
479,1,"5.99","1"
479,1,"2.99","1"
479,1,"7.99","1"
479,1,"8.99","1"
479,1,"4.99","1"
479,1,"0.99","1"
479,1,"1.99","1"
479,1,"0.99","1"
479,1,"0.99","1"
102,1,"5.99","1"
102,1,"1.99","1"
102,1,"2.99","1"
102,1,"4.99","1"
102,1,"9.99","1"
102,1,"6.99","1"
102,1,"4.99","1"
101,1,"2.99","1"
101,1,"0.99","1"
101,1,"4.99","1"
101,1,"0.99","1"
101,1,"6.99","1"
101,1,"5.99","1"
101,1,"2.99","1"
101,1,"0.99","1"
100,1,"2.99","1"
100,1,"1.99","1"
100,1,"4.99","1"
480,1,"4.99","1"
480,1,"2.99","1"
480,1,"2.99","1"
480,1,"5.99","1"
480,1,"0.99","1"
480,1,"6.99","1"
480,1,"0.99","1"
595,1,"9.99","1"
595,1,"1.99","1"
595,1,"4.99","1"
595,1,"4.99","1"
595,1,"6.99","1"
595,1,"4.99","1"
595,1,"2.99","1"
595,1,"2.99","1"
595,1,"1.99","1"
595,1,"2.99","1"
595,1,"6.99","1"
595,1,"0.99","1"
481,1,"4.99","1"
481,1,"0.99","1"
481,1,"1.99","1"
481,1,"4.99","1"
481,1,"1.99","1"
481,1,"4.99","1"
481,1,"2.99","1"
481,1,"10.99","1"
481,1,"0.99","1"
481,1,"6.99","1"
481,1,"4.99","1"
481,1,"4.99","1"
481,1,"3.99","1"
481,1,"0.99","1"
100,1,"0.99","1"
100,1,"0.99","1"
100,1,"0.99","1"
100,1,"8.99","1"
100,1,"2.99","1"
100,1,"8.99","1"
100,1,"4.99","1"
100,1,"3.99","1"
99,1,"0.99","1"
99,1,"2.99","1"
99,1,"2.99","1"
99,1,"1.99","1"
99,1,"4.99","1"
99,1,"2.99","1"
482,1,"4.99","1"
482,1,"4.99","1"
482,1,"3.99","1"
482,1,"8.99","1"
482,1,"4.99","1"
482,1,"5.99","1"
482,1,"0.99","1"
482,1,"4.99","1"
99,1,"0.99","1"
99,1,"0.99","1"
99,1,"4.99","1"
99,1,"3.99","1"
98,1,"0.99","1"
98,1,"5.99","1"
98,1,"0.99","1"
98,1,"4.99","1"
98,1,"3.99","1"
98,1,"4.99","1"
98,1,"7.99","1"
98,1,"2.99","1"
98,1,"5.99","1"
98,1,"2.99","1"
98,1,"2.99","1"
97,1,"4.99","1"
97,1,"0.99","1"
97,1,"0.99","1"
483,1,"6.99","1"
483,1,"8.99","1"
483,1,"4.99","1"
483,1,"4.99","1"
483,1,"7.99","1"
483,1,"4.99","1"
483,1,"4.99","1"
483,1,"4.99","1"
97,1,"0.99","1"
97,1,"0.99","1"
97,1,"2.99","1"
97,1,"2.99","1"
97,1,"4.99","1"
96,1,"4.99","1"
96,1,"0.99","1"
96,1,"0.99","1"
96,1,"4.99","1"
484,1,"4.99","1"
484,1,"0.99","1"
484,1,"2.99","1"
484,1,"2.99","1"
484,1,"4.99","1"
484,1,"4.99","1"
484,1,"3.99","1"
484,1,"5.99","1"
484,1,"0.99","1"
484,1,"4.99","1"
484,1,"7.99","1"
484,1,"4.99","1"
484,1,"6.99","1"
96,1,"3.99","1"
96,1,"4.99","1"
96,1,"4.99","1"
96,1,"3.99","1"
96,1,"2.99","1"
96,1,"0.99","1"
96,1,"4.99","1"
96,1,"0.99","1"
96,1,"6.99","1"
96,1,"2.99","1"
96,1,"3.99","1"
96,1,"3.99","1"
95,1,"0.99","1"
95,1,"4.99","1"
485,1,"4.99","1"
485,1,"1.99","1"
485,1,"0.99","1"
485,1,"2.99","1"
485,1,"4.99","1"
485,1,"4.99","1"
485,1,"2.99","1"
485,1,"8.99","1"
485,1,"3.99","1"
485,1,"3.99","1"
485,1,"4.99","1"
485,1,"4.99","1"
485,1,"2.99","1"
485,1,"0.99","1"
95,1,"6.99","1"
95,1,"6.99","1"
95,1,"4.99","1"
95,1,"1.99","1"
95,1,"5.99","1"
94,1,"5.99","1"
94,1,"4.99","1"
94,1,"0.99","1"
94,1,"4.99","1"
94,1,"2.99","1"
94,1,"8.99","1"
94,1,"0.99","1"
94,1,"2.99","1"
94,1,"4.99","1"
486,1,"5.99","1"
486,1,"2.99","1"
486,1,"4.99","1"
486,1,"4.99","1"
486,1,"4.99","1"
486,1,"2.99","1"
486,1,"7.99","1"
486,1,"4.99","1"
486,1,"0.99","1"
94,1,"4.99","1"
93,1,"0.99","1"
93,1,"2.99","1"
93,1,"4.99","1"
93,1,"0.99","1"
93,1,"0.99","1"
93,1,"0.99","1"
93,1,"4.99","1"
93,1,"8.99","1"
93,1,"2.99","1"
93,1,"4.99","1"
93,1,"2.99","1"
92,1,"0.99","1"
92,1,"2.99","1"
487,1,"9.99","1"
487,1,"7.99","1"
487,1,"7.99","1"
487,1,"5.99","1"
487,1,"6.99","1"
487,1,"3.99","1"
487,1,"2.99","1"
487,1,"2.99","1"
487,1,"0.99","1"
487,1,"4.99","1"
487,1,"7.99","1"
487,1,"3.99","1"
92,1,"0.99","1"
92,1,"6.99","1"
92,1,"4.99","1"
92,1,"2.99","1"
92,1,"4.99","1"
92,1,"8.99","1"
92,1,"0.99","1"
92,1,"4.99","1"
92,1,"4.99","1"
92,1,"1.99","1"
92,1,"0.99","1"
92,1,"4.99","1"
91,1,"0.99","1"
91,1,"1.99","1"
488,1,"2.99","1"
488,1,"0.99","1"
488,1,"2.99","1"
488,1,"3.99","1"
488,1,"0.99","1"
488,1,"8.99","1"
488,1,"5.99","1"
488,1,"2.99","1"
91,1,"4.99","1"
91,1,"0.99","1"
91,1,"2.99","1"
91,1,"1.99","1"
91,1,"4.99","1"
91,1,"0.99","1"
91,1,"3.99","1"
91,1,"4.99","1"
91,1,"4.99","1"
91,1,"4.99","1"
91,1,"4.99","1"
91,1,"0.99","1"
91,1,"4.99","1"
91,1,"4.99","1"
489,1,"4.99","1"
489,1,"6.99","1"
489,1,"4.99","1"
489,1,"0.99","1"
489,1,"4.99","1"
489,1,"4.99","1"
489,1,"4.99","1"
489,1,"4.99","1"
489,1,"0.99","1"
489,1,"3.99","1"
489,1,"7.99","1"
90,1,"7.99","1"
90,1,"1.99","1"
90,1,"4.99","1"
90,1,"2.99","1"
90,1,"0.99","1"
90,1,"4.99","1"
90,1,"4.99","1"
90,1,"0.99","1"
490,1,"4.99","1"
490,1,"5.99","1"
490,1,"7.99","1"
490,1,"7.99","1"
490,1,"3.99","1"
490,1,"4.99","1"
490,1,"0.99","1"
490,1,"2.99","1"
490,1,"2.99","1"
490,1,"5.99","1"
490,1,"4.99","1"
90,1,"2.99","1"
90,1,"6.99","1"
90,1,"5.99","1"
90,1,"4.99","1"
89,1,"0.99","1"
89,1,"2.99","1"
89,1,"2.99","1"
89,1,"2.99","1"
89,1,"2.99","1"
89,1,"8.99","1"
89,1,"2.99","1"
491,1,"4.99","1"
491,1,"0.99","1"
491,1,"2.99","1"
491,1,"8.99","1"
491,1,"4.99","1"
491,1,"4.99","1"
491,1,"4.99","1"
491,1,"6.99","1"
491,1,"4.99","1"
491,1,"0.99","1"
491,1,"3.99","1"
89,1,"2.99","1"
89,1,"2.99","1"
89,1,"3.99","1"
89,1,"3.99","1"
89,1,"7.99","1"
89,1,"0.99","1"
89,1,"4.99","1"
89,1,"8.99","1"
88,1,"8.99","1"
88,1,"2.99","1"
88,1,"2.99","1"
88,1,"2.99","1"
88,1,"7.99","1"
88,1,"1.99","1"
492,1,"2.99","1"
492,1,"2.99","1"
492,1,"0.99","1"
492,1,"2.99","1"
492,1,"9.99","1"
492,1,"4.99","1"
493,1,"4.99","1"
493,1,"5.99","1"
493,1,"7.99","1"
493,1,"2.99","1"
493,1,"4.99","1"
493,1,"2.99","1"
493,1,"2.99","1"
493,1,"4.99","1"
493,1,"0.99","1"
493,1,"6.99","1"
493,1,"6.99","1"
493,1,"2.99","1"
493,1,"0.99","1"
493,1,"4.99","1"
88,1,"4.99","1"
88,1,"0.99","1"
88,1,"4.99","1"
88,1,"6.99","1"
88,1,"2.99","1"
88,1,"5.99","1"
88,1,"5.99","1"
87,1,"2.99","1"
494,1,"3.99","1"
494,1,"2.99","1"
494,1,"4.99","1"
494,1,"2.99","1"
494,1,"6.99","1"
494,1,"0.99","1"
494,1,"2.99","1"
494,1,"4.99","1"
494,1,"5.99","1"
494,1,"0.99","1"
494,1,"2.99","1"
87,1,"2.99","1"
87,1,"3.99","1"
87,1,"0.99","1"
87,1,"0.99","1"
87,1,"5.99","1"
87,1,"8.99","1"
87,1,"0.99","1"
87,1,"4.99","1"
87,1,"2.99","1"
87,1,"2.99","1"
87,1,"4.99","1"
87,1,"7.99","1"
87,1,"4.99","1"
87,1,"5.99","1"
86,1,"2.99","1"
86,1,"0.99","1"
86,1,"8.99","1"
86,1,"4.99","1"
86,1,"4.99","1"
495,1,"9.99","1"
495,1,"5.99","1"
495,1,"5.99","1"
495,1,"5.99","1"
495,1,"4.99","1"
495,1,"1.99","1"
495,1,"0.99","1"
495,1,"4.99","1"
495,1,"7.99","1"
495,1,"3.99","1"
495,1,"2.99","1"
495,1,"4.99","1"
86,1,"1.99","1"
86,1,"2.99","1"
86,1,"4.99","1"
86,1,"10.99","1"
86,1,"9.99","1"
86,1,"2.99","1"
86,1,"0.99","1"
86,1,"2.99","1"
86,1,"2.99","1"
85,1,"0.99","1"
85,1,"4.99","1"
85,1,"0.99","1"
496,1,"3.99","1"
496,1,"2.99","1"
